entry_ts,hold_hours,entry_dow,instrument,expiry,T_days,wknd_life,wknd_hold,abs_delta,iv_in,iv_out,d_index,d_iv,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,term_gamma,term_theta,term_vega,term_volga,term_vanna,attributed,gross_per_vega,net_per_vega,residual
2025-03-18 12:00:00+00:00,12,1,XRP_USDC-21MAR25-2d25-P,2025-03-21 08:00:00+00:00,2.83333,0,0,0.474111,1.0726,1.0403,0.0298,-0.0323,0.079051,120.104,-0.189282,-0.00178426,0.311047,-0.00206504,-0.0104985,0.0885532,0.0323,9.30752e-07,0.00013284,0.110488,0.0870845,0.0473247,-0.0234039
2025-03-21 12:00:00+00:00,12,4,XRP_USDC-22MAR25-2d4-C,2025-03-22 08:00:00+00:00,0.833333,0.4,0,0.400611,0.8084,0.4996,0.0135,-0.3088,0.0438044,541.811,-0.48504,0.0933935,7.63103,-0.0682791,-0.00875597,0.254764,0.3088,-0.00445288,0.0133969,0.563752,0.283975,0.209795,-0.279777
2025-03-21 12:00:00+00:00,12,4,XRP_USDC-28MAR25-2d5-C,2025-03-28 08:00:00+00:00,6.83333,0.292683,0,0.359019,0.8921,0.85,0.0226,-0.0421,0.121299,59.8752,-0.0652756,0.197688,3.97658,-0.013264,-0.0027136,0.0367951,0.0421,-0.000175192,0.00159388,0.0776002,0.00825985,-0.0209378,-0.0693403
2025-03-23 12:00:00+00:00,12,6,XRP_USDC-24MAR25-2d4-P,2025-03-24 08:00:00+00:00,0.833333,0.6,1,0.481583,0.6749,0.6837,0.0018,0.00880005,0.0457451,648.985,-0.40494,0.000922076,-0.421094,0.00324703,-0.000182178,0.186051,-0.00880005,-3.57032e-08,2.77657e-06,0.177072,-0.142017,-0.216368,-0.319088
2025-03-28 12:00:00+00:00,12,4,XRP_USDC-4APR25-2d2-P,2025-04-04 08:00:00+00:00,6.83333,0.292683,0,0.468295,0.8965,0.8879,-0.0188,-0.00860001,0.119977,59.5813,-0.0655976,-0.00382901,0.35214,-0.00125693,-0.0021658,0.0346049,0.00860001,1.41597e-07,-2.58216e-05,0.0410134,-0.036111,-0.0658275,-0.0771244
2025-03-29 12:00:00+00:00,12,5,XRP_USDC-4APR25-2d1-P,2025-04-04 08:00:00+00:00,5.83333,0.257143,1,0.515594,0.9033,1.0438,0.0558,0.1405,0.104663,69.2698,-0.0774257,0.00677732,1.34821,-0.00526044,-0.0250006,0.0426299,-0.1405,-6.68929e-05,-0.00508924,-0.128027,-0.109799,-0.142574,0.0182278
2025-03-31 12:00:00+00:00,12,0,XRP_USDC-1APR25-2d1-C,2025-04-01 08:00:00+00:00,0.833333,0,0,0.500645,1.0753,0.7554,-0.0017,-0.3199,0.0399828,407.328,-0.64518,-0.000113901,0.951226,-0.0116987,-0.000133785,0.303362,0.3199,5.82808e-06,-0.000246629,0.622888,0.387586,0.307147,-0.235302
2025-04-03 12:00:00+00:00,12,3,XRP_USDC-5APR25-2d05-P,2025-04-05 08:00:00+00:00,1.83333,0.181818,0,0.513094,1.1206,1.0523,0.0197,-0.0682999,0.0576003,177.665,-0.305618,0.00322784,1.40745,-0.0121554,-0.00829788,0.148151,0.0682999,-7.52874e-06,0.000929079,0.209074,-0.060032,-0.111168,-0.269107
2025-04-18 12:00:00+00:00,12,4,XRP_USDC-25APR25-2d1-C,2025-04-25 08:00:00+00:00,6.83333,0.292683,0,0.489006,0.8481,0.7889,-0.0021,-0.0592,0.113444,62.9815,-0.0620561,0.00479077,1.24279,-0.00420812,-3.21271e-05,0.0346431,0.0592,-8.39496e-06,-7.43125e-05,0.0937283,0.0352186,0.00626793,-0.0585096
2025-04-21 12:00:00+00:00,12,0,XRP_USDC-25APR25-2d05-P,2025-04-25 08:00:00+00:00,3.83333,0,0,0.355198,0.8656,0.8599,-0.0305,-0.0057,0.0805708,110.002,-0.112904,0.119907,-3.16606,0.0136498,-0.0114922,0.0510709,0.0057,-1.94789e-06,0.000260862,0.0455375,0.00219565,-0.0332812,-0.0433419
