weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2020-05-23 00:00:00+00:00,9174,8705,9308.5,8705,-5.11227,6.9328,0.535376,0.642589,0.833154,0.610243,0.767112,0.0748671,0.795506
2020-05-30 00:00:00+00:00,9416,9448.5,9728,9341.5,0.345157,4.13745,0.488064,0.495983,0.984033,0.544273,0.673666,0.0562094,0.807928
2020-06-06 00:00:00+00:00,9584.5,9758.5,9779.5,9446,1.81543,3.53059,0.374444,0.770105,0.486225,0.539077,0.776875,0.164633,0.693905
2020-06-13 00:00:00+00:00,9472.5,9338,9479.5,9260.5,-1.4199,2.36488,0.306222,0.546989,0.559831,0.526695,0.596686,0.220474,0.882702
2020-06-20 00:00:00+00:00,9304.5,9288,9401.5,9248,-0.177334,1.65982,0.199106,0.402372,0.494832,0.449069,0.519679,0.249963,0.864127
2020-06-27 00:00:00+00:00,9130,9114.5,9183.5,8900,-0.16977,3.18539,0.389935,0.406065,0.960278,0.445483,0.463934,0.055548,0.960231
2020-07-04 00:00:00+00:00,9055.5,9078,9183,8960,0.248468,2.48884,0.25276,0.28516,0.886379,0.315642,0.421888,0.062882,0.748164
2020-07-11 00:00:00+00:00,9299,9306.5,9337.5,9187.5,0.0806538,1.63265,0.241785,0.25179,0.960266,0.314813,0.386413,0.0730278,0.814707
2020-07-18 00:00:00+00:00,9153,9220,9230,9118.5,0.732,1.22279,0.143064,0.199985,0.715377,0.289249,0.351448,0.146184,0.823019
2020-07-25 00:00:00+00:00,9553,9949.5,10158.5,9546,4.15053,6.4163,0.473215,0.230162,2.05601,0.294084,0.375803,-0.179131,0.782549
2020-08-01 00:00:00+00:00,11403.5,11075,12117,11004,-2.88069,10.1145,1.11821,0.772761,1.44703,0.556621,0.684007,-0.561584,0.813766
2020-08-08 00:00:00+00:00,11581,11691,11823,11547,0.949832,2.39023,0.365374,0.47082,0.776038,0.46897,0.504015,0.103596,0.930469
2020-08-15 00:00:00+00:00,11810,11930.5,11990,11721,1.02032,2.29503,0.376125,0.623352,0.603391,0.41855,0.441623,0.0424257,0.947755
