weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2019-08-24 00:00:00+00:00,194.55,186.5,194.55,182.85,-4.13775,6.39869,0.62563,0.718514,0.870727,,0.897062,,
2019-08-31 00:00:00+00:00,168.3,171.2,174.4,166.3,1.72311,4.87072,0.463653,0.856236,0.541502,,0.896012,,
2019-09-07 00:00:00+00:00,169.15,181.5,184.25,168.75,7.30121,9.18519,0.659696,0.576544,1.14422,,0.779567,,
2019-09-14 00:00:00+00:00,181.7,189.45,190.7,180.45,4.26527,5.68024,0.413573,0.504263,0.820155,,0.740334,,
2019-09-21 00:00:00+00:00,218.45,211.35,221.3,206.6,-3.25017,7.1152,0.586441,0.814615,0.719899,,0.741092,,
2019-09-28 00:00:00+00:00,174.75,169.15,175.25,165.05,-3.20458,6.17995,0.787314,1.58608,0.49639,,0.958111,,
2019-10-05 00:00:00+00:00,175.45,170.15,177.1,167.9,-3.0208,5.47945,0.641241,0.717305,0.893959,,0.892127,,
2019-10-12 00:00:00+00:00,181,181.05,184.75,178.6,0.0276243,3.44345,0.471614,0.739096,0.638096,,0.76496,,
2019-10-19 00:00:00+00:00,173.15,175.5,176.3,169.3,1.3572,4.13467,0.476208,0.534143,0.891537,,0.712531,,
2019-10-26 00:00:00+00:00,182.5,184.2,199.9,174.9,0.931507,14.2939,1.39924,0.924681,1.51321,,0.776979,,
2019-11-02 00:00:00+00:00,184.1,181.6,185.5,179.35,-1.35796,3.42905,0.330193,0.687659,0.480169,,0.775654,,
2019-11-09 00:00:00+00:00,183.4,189.15,191.05,182.55,3.13522,4.65626,0.457259,0.461122,0.991623,,0.639255,,
2019-11-16 00:00:00+00:00,180.1,183.9,185.9,179.25,2.10994,3.7099,0.34701,0.404193,0.858525,,0.588505,,
2019-11-23 00:00:00+00:00,149.75,139.75,153.9,139.75,-6.6778,10.1252,0.81291,0.996141,0.816059,,0.535827,,
2019-11-30 00:00:00+00:00,154.35,150.9,155.3,146.35,-2.23518,6.11548,0.565137,0.937945,0.602527,,0.841346,,
2019-12-07 00:00:00+00:00,148.9,150.65,151.75,146.6,1.17529,3.51296,0.356102,0.585596,0.608101,,0.690628,,
2019-12-14 00:00:00+00:00,144.6,142.4,144.85,139.9,-1.52144,3.53824,0.322843,0.372743,0.866127,,0.618308,,
2019-12-21 00:00:00+00:00,128.25,132.3,133.25,126.6,3.15789,5.25276,0.412244,0.936339,0.440272,,0.866757,,
2019-12-28 00:00:00+00:00,125.85,134.35,136.85,125.85,6.75407,8.74056,0.523532,0.569505,0.919275,,0.616641,,
2020-01-04 00:00:00+00:00,134.65,135.35,138.05,132.55,0.519866,4.14938,0.504757,0.550314,0.917217,,0.652223,,
2020-01-11 00:00:00+00:00,144,146.6,147.85,141.95,1.80556,4.15639,0.701057,0.664192,1.0555,,0.61851,,
2020-01-18 00:00:00+00:00,169.85,166.8,179,162.05,-1.7957,10.4597,1.06175,1.07998,0.983116,,0.82056,,
2020-01-25 00:00:00+00:00,162.15,167.6,167.7,157.55,3.36109,6.4424,0.535825,0.600526,0.892259,,0.691224,,
2020-02-01 00:00:00+00:00,179.35,188.2,193.1,179.35,4.93449,7.66657,0.615769,0.638668,0.964145,,0.64039,,
2020-02-08 00:00:00+00:00,223.4,228.9,230.7,214.65,2.46195,7.47729,0.667946,0.776673,0.860009,,0.693463,,
2020-02-15 00:00:00+00:00,288.5,258.85,289.1,242.4,-10.2773,19.2657,1.34153,1.0756,1.24724,,0.92809,,
2020-02-22 00:00:00+00:00,265.3,275.7,275.75,257.7,3.92009,7.00427,0.5998,1.27806,0.469306,0.952416,1.14398,0.352616,0.832549
2020-02-29 00:00:00+00:00,229.15,217.55,233.45,212.75,-5.06219,9.72973,0.948864,1.20706,0.786096,1.12763,0.933883,0.178767,1.20747
