fri,entry_ts,instrument,cp,strike,expiry,T_days,wknd_frac,abs_delta,iv_in,iv_out,iv_change,index_move_pct,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,vega_traded_in_window,net_per_vega,gross_per_vega
2025-08-29,2025-08-29 11:59:17.729000+00:00,BTC-1SEP25-111000-C,C,111000,2025-09-01 08:00:00+00:00,2.83333,0.70576,0.369347,0.2653,0.2358,-0.0295,-1.07876,3660.68,485.577,-0.0468176,0.44891,15.2726,-0.0237721,10983.1,-0.0371897,-0.00670787
2025-08-29,2025-08-29 12:02:30.257000+00:00,BTC-5SEP25-110000-P,P,110000,2025-09-05 08:00:00+00:00,6.83333,0.292757,0.47355,0.338,0.3411,0.00310001,-1.20084,6003.23,158.031,-0.0247317,0.003945,-0.434577,0.00058539,23818.4,-0.016715,0.00944794
2025-08-29,2025-08-29 12:02:52.213000+00:00,BTC-2SEP25-111000-C,C,111000,2025-09-02 08:00:00+00:00,3.83333,0.522011,0.410332,0.2948,0.2902,-0.00459999,-1.21893,4390.87,322.99,-0.0384522,0.197441,8.50134,-0.0130259,22170.4,-0.0280663,0.00442404
2025-08-29,2025-08-29 12:05:02.946000+00:00,BTC-31AUG25-110000-P,P,110000,2025-08-31 08:00:00+00:00,1.83333,0.728666,0.47261,0.292,0.2066,-0.0854,-1.34621,3106.54,681.818,-0.0796364,0.0112798,-2.31794,0.00520684,6099.71,-0.0778422,-0.0293274
2025-08-29,2025-08-29 11:47:32.064000+00:00,BTC-1SEP25-110000-C,C,110000,2025-09-01 08:00:00+00:00,2.83333,0.703732,0.504782,0.2933,0.2563,-0.037,-1.09061,3866.01,439.221,-0.0517588,-0.000566073,0.536995,-0.000976869,26372.4,0.0017706,0.0396028
2025-08-29,2025-08-29 12:16:56.503000+00:00,BTC-5SEP25-110000-C,C,110000,2025-09-05 08:00:00+00:00,6.83333,0.293188,0.536983,0.3363,0.3477,0.0114,-1.40259,5997.87,158.83,-0.0246073,0.0129083,-1.01665,0.00135971,35702.2,-0.00881993,0.0182672
2025-08-29,2025-08-29 12:30:22.820000+00:00,BTC-5SEP25-111000-C,C,111000,2025-09-05 08:00:00+00:00,6.83333,0.293589,0.48546,0.3271,0.3384,0.0113,-1.5439,6039.14,163.298,-0.0239341,0.0090055,1.81171,-0.00236537,24119.6,-0.0533056,-0.0262812
2025-09-05,2025-09-05 12:05:29.793000+00:00,BTC-7SEP25-112000-C,C,112000,2025-09-07 08:00:00+00:00,1.83333,0.72879,0.573168,0.3727,0.2669,-0.1058,-1.99577,3127.45,534.185,-0.101645,0.078058,-5.97668,0.0168872,27819.7,0.0328111,0.0759876
2025-09-05,2025-09-05 12:05:55.105000+00:00,BTC-8SEP25-112000-C,C,112000,2025-09-08 08:00:00+00:00,2.83333,0.706908,0.562327,0.3456,0.2568,-0.0888,-1.95797,3905.39,372.753,-0.0609882,0.057309,-4.14888,0.00878522,15231.8,0.0284619,0.0667752
2025-09-05,2025-09-05 12:30:50.597000+00:00,BTC-9SEP25-112000-C,C,112000,2025-09-09 08:00:00+00:00,3.83333,0.524671,0.611839,0.3769,0.297,-0.0799,-2.5401,4443.82,252.633,-0.0491609,0.184092,-6.33796,0.0122371,9019.46,0.0600341,0.0969545
2025-09-12,2025-09-12 12:02:03.510000+00:00,BTC-19SEP25-115000-P,P,115000,2025-09-19 08:00:00+00:00,6.83333,0.292744,0.485426,0.2965,0.3052,0.00870001,0.925715,6277.32,180.151,-0.0216951,-0.000496509,0.0993085,-0.000117527,43941.2,-0.0195646,0.00680244
2025-09-12,2025-09-12 11:54:22.199000+00:00,BTC-16SEP25-116000-C,C,116000,2025-09-16 08:00:00+00:00,3.83333,0.521208,0.358733,0.2175,0.227,0.00950001,0.855416,4404.89,437.781,-0.0283696,0.639744,17.2427,-0.0187304,13330,-0.0387747,-0.00264571
2025-09-12,2025-09-12 11:46:38.080000+00:00,BTC-19SEP25-117000-C,C,117000,2025-09-19 08:00:00+00:00,6.83333,0.292286,0.352787,0.2918,0.3025,0.0107,0.86197,5852.24,183.052,-0.0213512,0.541628,10.4698,-0.0113605,46958.3,-0.0149216,0.0116136
2025-09-12,2025-09-12 12:16:02.671000+00:00,BTC-19SEP25-116000-C,C,116000,2025-09-19 08:00:00+00:00,6.83333,0.293161,0.4223,0.2959,0.3002,0.0043,1.02407,6157.61,180.516,-0.0216512,0.156382,5.83661,-0.006767,149149,-0.0124798,0.0133925
2025-09-19,2025-09-19 11:58:40.227000+00:00,BTC-22SEP25-117000-C,C,117000,2025-09-22 08:00:00+00:00,2.83333,0.705652,0.414761,0.2096,0.2006,-0.009,-0.641267,4001.53,614.616,-0.0369882,0.240239,12.6616,-0.016084,12041.1,-0.00435963,0.0312255
2025-09-19,2025-09-19 11:57:49.235000+00:00,BTC-21SEP25-116000-P,P,116000,2025-09-21 08:00:00+00:00,1.83333,0.726673,0.396094,0.2145,0.1448,-0.0697,-0.677008,3180.14,928.163,-0.0585,0.305195,-16.3381,0.0261009,28391,0.0257041,0.0785379
2025-09-19,2025-09-19 12:04:08.947000+00:00,BTC-21SEP25-116000-C,C,116000,2025-09-21 08:00:00+00:00,1.83333,0.728418,0.616852,0.2146,0.1354,-0.0792,-0.695474,3152.1,927.73,-0.0585273,0.389992,-18.5278,0.0293368,25558.7,0.0719254,0.119535
2025-09-19,2025-09-19 11:49:40.745000+00:00,BTC-26SEP25-116000-C,C,116000,2025-09-26 08:00:00+00:00,6.83333,0.292376,0.555275,0.277,0.2749,-0.00210001,-0.649795,6299.65,192.833,-0.0202683,0.0507782,-2.66886,0.00292432,44080.4,0.00918527,0.0362002
2025-09-19,2025-09-19 12:14:30.041000+00:00,BTC-26SEP25-116000-P,P,116000,2025-09-26 08:00:00+00:00,6.83333,0.293115,0.433243,0.2792,0.2751,-0.0041,-0.700605,6278.82,191.313,-0.0204293,0.078133,-3.39844,0.00373665,56545.4,0.00193091,0.0279382
2025-09-19,2025-09-19 12:21:19.666000+00:00,BTC-22SEP25-116000-P,P,116000,2025-09-22 08:00:00+00:00,2.83333,0.709592,0.412266,0.2269,0.1868,-0.0401,-0.616789,3995.58,567.755,-0.0400412,0.196141,-10.0646,0.0138226,11968,0.0465976,0.0842763
2025-09-19,2025-09-19 11:35:49.554000+00:00,BTC-26SEP25-117000-C,C,117000,2025-09-26 08:00:00+00:00,6.83333,0.291966,0.471553,0.2665,0.2707,0.0042,-0.618065,6349.43,200.43,-0.0195,0.028965,2.96078,-0.00314348,25384.7,-0.00348815,0.0224286
2025-09-19,2025-09-19 12:27:38.304000+00:00,BTC-21SEP25-117000-C,C,117000,2025-09-21 08:00:00+00:00,1.83333,0.734967,0.352813,0.2034,0.2053,0.00190001,-0.556689,3065.68,978.815,-0.0554727,0.720502,27.061,-0.0395513,9129.33,0.0210525,0.0562741
2025-09-19,2025-09-19 12:31:45.734000+00:00,BTC-23SEP25-117000-C,C,117000,2025-09-23 08:00:00+00:00,3.83333,0.524759,0.420176,0.2422,0.2265,-0.0157,-0.594843,4663.21,393.135,-0.0315913,0.18704,9.08966,-0.0115057,18669.5,0.0271545,0.0597479
2025-09-26,2025-09-26 12:00:28.593000+00:00,BTC-28SEP25-109000-P,P,109000,2025-09-28 08:00:00+00:00,1.83333,0.727404,0.46564,0.2745,0.155,-0.1195,0.487494,3074.98,725.286,-0.0748636,0.0209751,-3.4323,0.00723812,18378.7,0.121393,0.156695
2025-09-26,2025-09-26 11:58:11.476000+00:00,BTC-3OCT25-108000-P,P,108000,2025-10-03 08:00:00+00:00,6.83333,0.292629,0.394196,0.3343,0.335,0.000699997,0.419447,5750.91,159.781,-0.024461,0.178795,-4.86823,0.00627018,28801,0.00501123,0.0299872
2025-09-26,2025-09-26 11:57:07.144000+00:00,BTC-29SEP25-110000-C,C,110000,2025-09-29 08:00:00+00:00,2.83333,0.705384,0.382725,0.2545,0.2106,-0.0439,0.443898,3672.39,506.183,-0.0449118,0.37627,14.3098,-0.0216056,11059.5,0.0735038,0.109447
2025-09-26,2025-09-26 11:56:52.750000+00:00,BTC-28SEP25-109000-C,C,109000,2025-09-28 08:00:00+00:00,1.83333,0.726414,0.548172,0.276,0.1897,-0.0863,0.390939,3066,721.344,-0.0752727,0.0445546,-5.19115,0.0109673,24159.5,0.137548,0.183938
2025-09-26,2025-09-26 11:50:57.111000+00:00,BTC-3OCT25-109000-C,C,109000,2025-10-03 08:00:00+00:00,6.83333,0.292414,0.531956,0.3297,0.3211,-0.00860001,0.495055,5946.19,162.01,-0.0241244,0.00853647,-0.777886,0.00102107,35706,0.010068,0.0357559
2025-09-26,2025-09-26 11:48:54.527000+00:00,BTC-3OCT25-109000-P,P,109000,2025-10-03 08:00:00+00:00,6.83333,0.292353,0.472891,0.3247,0.3215,-0.0032,0.430627,5948.2,164.505,-0.0237585,0.00494171,-0.530987,0.000687035,17835,0.00971216,0.0347952
2025-09-26,2025-09-26 12:11:25.277000+00:00,BTC-29SEP25-110000-P,P,110000,2025-09-29 08:00:00+00:00,2.83333,0.707864,0.642269,0.2688,0.2166,-0.0522,0.561839,3586.5,479.254,-0.0474353,0.524947,16.3692,-0.0255431,25194.8,0.0510952,0.0915727
2025-09-26,2025-09-26 11:39:48.069000+00:00,BTC-3OCT25-110000-P,P,110000,2025-10-03 08:00:00+00:00,6.83333,0.292083,0.56253,0.3182,0.3141,-0.0041,0.440773,5884.21,167.865,-0.0232829,0.0996123,4.61964,-0.00579872,35569.6,0.000641602,0.0269531
2025-09-26,2025-09-26 11:26:17.849000+00:00,BTC-28SEP25-108000-P,P,108000,2025-09-28 08:00:00+00:00,1.83333,0.718105,0.363402,0.309,0.2705,-0.0385,0.74724,2892.17,644.307,-0.0842727,0.374854,-15.049,0.0337097,2912.69,0.0787629,0.112307
2025-09-26,2025-09-26 12:35:52.991000+00:00,BTC-28SEP25-110000-C,C,110000,2025-09-28 08:00:00+00:00,1.83333,0.737294,0.389988,0.2466,0.1388,-0.1078,0.241136,2977.86,807.344,-0.0672545,0.331539,16.8681,-0.0308654,5911.78,0.142133,0.177599
2025-10-03,2025-10-03 11:59:59.040000+00:00,BTC-7OCT25-121000-P,P,121000,2025-10-07 08:00:00+00:00,3.83333,0.521738,0.550158,0.2597,0.2965,0.0368,1.616,4889.63,366.644,-0.0338739,0.0741097,5.73659,-0.00788171,29363.8,-0.0661395,-0.0291335
2025-10-03,2025-10-03 12:15:09.263000+00:00,BTC-5OCT25-121000-C,C,121000,2025-10-05 08:00:00+00:00,1.83333,0.731472,0.408196,0.2418,0.2659,0.0241,1.60884,3317.02,823.37,-0.0659455,0.237991,14.5073,-0.0263343,26478,-0.202769,-0.146462
2025-10-03,2025-10-03 12:16:06.227000+00:00,BTC-10OCT25-120000-P,P,120000,2025-10-10 08:00:00+00:00,6.83333,0.293163,0.439232,0.318,0.3505,0.0325,1.5401,6511.28,167.971,-0.0232683,0.0525357,-2.51238,0.00315398,143382,-0.0780053,-0.0502487
2025-10-03,2025-10-03 11:39:35.420000+00:00,BTC-6OCT25-120000-P,P,120000,2025-10-06 08:00:00+00:00,2.83333,0.702369,0.426301,0.2357,0.2959,0.0602,1.68749,4160.54,546.557,-0.0415941,0.130708,-7.96695,0.0114474,8342.51,-0.0667634,-0.0315224
2025-10-10,2025-10-10 11:59:39.083000+00:00,BTC-17OCT25-122000-C,C,122000,2025-10-17 08:00:00+00:00,6.83333,0.292673,0.481058,0.3675,0.5315,0.164,-8.83784,6627.71,145.346,-0.0268902,0.012639,1.94465,-0.0028512,178894,-0.148611,-0.12132
2025-10-10,2025-10-10 12:06:26.980000+00:00,BTC-17OCT25-123000-C,C,123000,2025-10-17 08:00:00+00:00,6.83333,0.292875,0.421125,0.3651,0.5575,0.1924,-8.7315,6509.29,146.301,-0.0267146,0.135615,4.98227,-0.00712299,84291.1,-0.138247,-0.111876
2025-10-10,2025-10-10 11:44:28.527000+00:00,BTC-13OCT25-122000-C,C,122000,2025-10-13 08:00:00+00:00,2.83333,0.703207,0.445307,0.2833,0.7779,0.4946,-9.11508,4231.72,454.725,-0.0499941,0.0792058,6.5222,-0.0113527,12696.7,-0.162533,-0.131494
2025-10-10,2025-10-10 11:42:57.132000+00:00,BTC-17OCT25-124000-C,C,124000,2025-10-17 08:00:00+00:00,6.83333,0.292177,0.350953,0.3661,0.571,0.2049,-8.62527,6162.38,145.902,-0.0267878,0.453359,8.64837,-0.0117511,37060.3,-0.119138,-0.0937143
2025-10-10,2025-10-10 11:36:50.609000+00:00,BTC-17OCT25-121000-C,C,121000,2025-10-17 08:00:00+00:00,6.83333,0.291996,0.542784,0.3604,0.5352,0.1748,-8.61088,6593.71,148.209,-0.0263707,0.0173648,-1.18036,0.0016893,6601.51,-0.165987,-0.136536
2025-10-10,2025-10-10 12:33:47.258000+00:00,BTC-14OCT25-123000-C,C,123000,2025-10-14 08:00:00+00:00,3.83333,0.524952,0.359616,0.3135,0.7303,0.4168,-9.31166,4659.71,303.724,-0.0408913,0.446183,12.1519,-0.0190525,4643.43,-0.161837,-0.133714
2025-10-17,2025-10-17 12:01:07.692000+00:00,BTC-19OCT25-107000-C,C,107000,2025-10-19 08:00:00+00:00,1.83333,0.727584,0.368753,0.4844,0.2186,-0.2658,1.20842,2825.76,411.005,-0.132109,0.255534,10.7604,-0.0379983,8795.38,0.329667,0.37657
2025-10-17,2025-10-17 11:56:05.596000+00:00,BTC-19OCT25-105000-P,P,105000,2025-10-19 08:00:00+00:00,1.83333,0.726198,0.441134,0.5506,0.4355,-0.1151,1.6132,2951.12,361.589,-0.150164,0.0293754,-2.79724,0.0117466,5866.25,0.208723,0.244827
2025-10-17,2025-10-17 12:10:54.871000+00:00,BTC-24OCT25-106000-P,P,106000,2025-10-24 08:00:00+00:00,6.83333,0.293008,0.495759,0.4935,0.4481,-0.0454,1.0969,5776.75,108.236,-0.0361098,-0.00122842,0.842111,-0.00165977,46263.8,0.0337919,0.0598366
2025-10-17,2025-10-17 12:11:11.177000+00:00,BTC-24OCT25-107000-P,P,107000,2025-10-24 08:00:00+00:00,6.83333,0.293016,0.557534,0.481,0.4382,-0.0428,1.27254,5712.81,111.049,-0.0351951,0.0632555,3.19712,-0.00607829,51858.9,0.0441681,0.070975
2025-10-17,2025-10-17 11:45:20.937000+00:00,BTC-19OCT25-107000-P,P,107000,2025-10-19 08:00:00+00:00,1.83333,0.723259,0.610054,0.4824,0.2005,-0.2819,1.23329,2879.3,412.709,-0.131564,0.182772,9.19952,-0.0329019,2887.98,0.357248,0.400302
2025-10-17,2025-10-17 11:45:08.337000+00:00,BTC-24OCT25-108000-C,C,108000,2025-10-24 08:00:00+00:00,6.83333,0.292242,0.395556,0.4763,0.4243,-0.052,1.17446,5582.33,112.145,-0.0348512,0.183842,5.06804,-0.0093084,5586.91,0.0816207,0.106615
2025-10-17,2025-10-17 12:14:57.902000+00:00,BTC-20OCT25-107000-C,C,107000,2025-10-20 08:00:00+00:00,2.83333,0.708481,0.393228,0.4624,0.3272,-0.1352,1.30523,3583.29,278.598,-0.0816,0.181877,7.63585,-0.0211149,25246.4,0.200987,0.238057
2025-10-17,2025-10-17 11:44:26.368000+00:00,BTC-24OCT25-104000-P,P,104000,2025-10-24 08:00:00+00:00,6.83333,0.292221,0.385409,0.5158,0.4757,-0.0401,1.09201,5540.09,103.557,-0.0377415,0.124833,-3.13006,0.0061802,22149.3,0.0502737,0.075308
2025-10-17,2025-10-17 11:41:35.051000+00:00,BTC-21OCT25-107000-C,C,107000,2025-10-21 08:00:00+00:00,3.83333,0.520004,0.414899,0.4715,0.3741,-0.0974,1.26567,4225.07,201.946,-0.0615,0.120477,5.45781,-0.0134082,4232.51,0.155303,0.186548
2025-10-17,2025-10-17 12:23:45.587000+00:00,BTC-24OCT25-108000-P,P,108000,2025-10-24 08:00:00+00:00,6.83333,0.293391,0.607062,0.4696,0.4221,-0.0475,1.07163,5572.61,113.745,-0.034361,0.193812,5.22177,-0.00944028,44772.6,0.0305057,0.0583859
2025-10-17,2025-10-17 11:29:36.528000+00:00,BTC-19OCT25-106000-P,P,106000,2025-10-19 08:00:00+00:00,1.83333,0.718996,0.463664,0.5205,0.289,-0.2315,0.853486,2992.56,382.499,-0.141955,0.00960535,-1.48092,0.00591897,3009.82,0.290213,0.324872
2025-10-17,2025-10-17 11:26:03.413000+00:00,BTC-20OCT25-108000-P,P,108000,2025-10-20 08:00:00+00:00,2.83333,0.700058,0.642302,0.4737,0.3559,-0.1178,0.638636,3492.86,271.952,-0.0835941,0.315532,9.77683,-0.0268627,7000.54,0.138399,0.177519
2025-10-17,2025-10-17 11:25:22.006000+00:00,BTC-24OCT25-109000-C,C,109000,2025-10-24 08:00:00+00:00,6.83333,0.291656,0.364614,0.4722,0.4128,-0.0594,0.557529,5466.88,113.119,-0.0345512,0.302273,6.36879,-0.0113103,10955.7,0.108379,0.13319
2025-10-24,2025-10-24 11:55:33.548000+00:00,BTC-27OCT25-111000-P,P,111000,2025-10-27 08:00:00+00:00,2.83333,0.705115,0.477875,0.3493,0.2551,-0.0942,0.465542,3900.34,368.805,-0.0616412,0.00392896,-0.803464,0.00173812,19244.4,0.0985047,0.137039
2025-10-24,2025-10-24 11:55:32.800000+00:00,BTC-27OCT25-112000-P,P,112000,2025-10-27 08:00:00+00:00,2.83333,0.705113,0.59672,0.3379,0.2427,-0.0952,0.467269,3790.83,381.247,-0.0596294,0.199252,9.23007,-0.0187734,3793.04,0.0986394,0.139314
2025-10-24,2025-10-24 12:06:20.220000+00:00,BTC-26OCT25-111000-P,P,111000,2025-10-26 08:00:00+00:00,1.83333,0.729023,0.459421,0.3421,0.184,-0.1581,0.379532,3128.97,581.967,-0.0933,0.0230772,-3.19867,0.00839432,21496.8,0.124668,0.167016
2025-10-24,2025-10-24 11:51:32.114000+00:00,BTC-31OCT25-112000-P,P,112000,2025-10-31 08:00:00+00:00,6.83333,0.292431,0.552356,0.4119,0.3869,-0.025,0.559106,6006.46,129.679,-0.030139,0.060127,3.33676,-0.00544211,78501.2,0.041737,0.0683477
2025-10-24,2025-10-24 12:11:30.908000+00:00,BTC-26OCT25-112000-C,C,112000,2025-10-26 08:00:00+00:00,1.83333,0.730459,0.395984,0.3288,0.1766,-0.1522,0.318538,3039.39,605.508,-0.0896727,0.229223,12.2918,-0.0301041,18388.2,0.144062,0.186006
2025-10-24,2025-10-24 11:48:27.329000+00:00,BTC-27OCT25-112000-C,C,112000,2025-10-27 08:00:00+00:00,2.83333,0.703891,0.381526,0.319,0.2409,-0.0781,0.67914,3728.01,403.836,-0.0562941,0.312395,11.7431,-0.0222003,38348.6,0.0856113,0.12314
2025-10-24,2025-10-24 12:27:33.772000+00:00,BTC-26OCT25-110000-P,P,110000,2025-10-26 08:00:00+00:00,1.83333,0.734946,0.366116,0.3645,0.2579,-0.1066,0.635634,2959.89,546.203,-0.0994091,0.293953,-12.181,0.0323085,2942.74,0.124852,0.161879
2025-10-24,2025-10-24 11:31:01.523000+00:00,BTC-26OCT25-112000-P,P,112000,2025-10-26 08:00:00+00:00,1.83333,0.719377,0.616186,0.3465,0.1398,-0.2067,0.471119,3006.89,574.577,-0.0945,0.27603,13.1036,-0.0334983,12421.4,0.156451,0.206906
2025-10-24,2025-10-24 12:30:42.880000+00:00,BTC-26OCT25-113000-C,C,113000,2025-10-26 08:00:00+00:00,1.83333,0.735834,0.353761,0.33,0.2659,-0.0641,-0.343014,2953.71,603.306,-0.09,0.447718,16.9426,-0.0402179,2933.92,0.0856177,0.120899
2025-10-31,2025-10-31 11:57:04.466000+00:00,BTC-3NOV25-110000-C,C,110000,2025-11-03 08:00:00+00:00,2.83333,0.705377,0.552976,0.3648,0.2758,-0.089,-0.314106,3846.68,353.135,-0.0643765,0.0369123,-3.14486,0.00705322,11521.3,0.12083,0.158684
2025-10-31,2025-10-31 12:03:33.237000+00:00,BTC-3NOV25-111000-C,C,111000,2025-11-03 08:00:00+00:00,2.83333,0.706498,0.45968,0.3574,0.2749,-0.0825,-0.473741,3867.35,360.446,-0.0630706,0.0375604,4.21329,-0.0092926,30296.7,0.0964317,0.13394
2025-10-31,2025-10-31 12:03:38.336000+00:00,BTC-7NOV25-112000-C,C,112000,2025-11-07 08:00:00+00:00,6.83333,0.292791,0.424542,0.401,0.3804,-0.0206,-0.559135,5932.7,133.204,-0.0293415,0.116284,4.4673,-0.00702664,46032.6,0.0342494,0.0597652
2025-10-31,2025-10-31 12:03:40.990000+00:00,BTC-7NOV25-113000-C,C,113000,2025-11-07 08:00:00+00:00,6.83333,0.292793,0.358577,0.389,0.376,-0.013,-0.581717,5658.3,137.313,-0.0284634,0.386777,7.80475,-0.0113564,5657.08,0.0254915,0.051129
2025-10-31,2025-10-31 11:51:55.713000+00:00,BTC-2NOV25-110000-C,C,110000,2025-11-02 08:00:00+00:00,1.83333,0.725056,0.510119,0.325,0.1829,-0.1421,-0.109064,3110.11,612.587,-0.0886364,0.000182491,-0.101491,0.000254265,21810.5,0.178388,0.222725
2025-10-31,2025-10-31 11:48:09.675000+00:00,BTC-7NOV25-110000-P,P,110000,2025-11-07 08:00:00+00:00,6.83333,0.292331,0.501855,0.3963,0.3863,-0.01,0.319935,5994.03,134.783,-0.0289976,0.000696614,1.08642,-0.00171963,29947.7,0.0592728,0.0847601
2025-11-07,2025-11-07 12:00:38.691000+00:00,BTC-11NOV25-100000-P,P,100000,2025-11-11 08:00:00+00:00,3.83333,0.5218,0.455274,0.4219,0.3955,-0.0264,1.25928,4078.64,225.687,-0.0550304,0.0184018,-1.59835,0.00357343,40948.3,-0.0663756,-0.0317006
2025-11-07,2025-11-07 11:57:33.839000+00:00,BTC-9NOV25-101000-C,C,101000,2025-11-09 08:00:00+00:00,1.83333,0.726602,0.416443,0.4061,0.3229,-0.0832,1.39504,2774.66,490.251,-0.110755,0.124708,8.33506,-0.0255257,5481.55,0.133461,0.185912
2025-11-07,2025-11-07 11:57:03.285000+00:00,BTC-10NOV25-101000-P,P,101000,2025-11-10 08:00:00+00:00,2.83333,0.705373,0.561773,0.4123,0.3582,-0.0541,1.45258,3485.3,312.451,-0.0727588,0.0723779,5.28169,-0.013345,14005.2,-0.0650564,-0.0223157
2025-11-07,2025-11-07 11:46:31.525000+00:00,BTC-9NOV25-100000-P,P,100000,2025-11-09 08:00:00+00:00,1.83333,0.72358,0.470175,0.4188,0.3992,-0.0196,1.67129,2824.49,475.384,-0.114218,0.00810036,-1.52504,0.00491112,31099.3,-0.0604394,-0.0199695
2025-11-07,2025-11-07 12:20:20.468000+00:00,BTC-14NOV25-98000-P,P,98000,2025-11-14 08:00:00+00:00,6.83333,0.293289,0.354265,0.4626,0.4366,-0.026,2.1628,5098.11,115.466,-0.0338488,0.250471,-4.90101,0.00844528,15383,-0.0111923,0.0157696
2025-11-07,2025-11-07 11:30:53.396000+00:00,BTC-10NOV25-100000-P,P,100000,2025-11-10 08:00:00+00:00,2.83333,0.700882,0.482713,0.4214,0.3879,-0.0335,1.58349,3514.83,305.704,-0.0743647,0.000642207,-0.168076,0.00043891,17645.4,-0.09438,-0.051324
2025-11-07,2025-11-07 11:30:33.990000+00:00,BTC-14NOV25-99000-P,P,99000,2025-11-14 08:00:00+00:00,6.83333,0.29181,0.421828,0.4493,0.4312,-0.0181,2.36237,5354.29,118.884,-0.0328756,0.0597352,-2.21138,0.00389182,96364.2,-0.0159948,0.0119383
2025-11-14,2025-11-14 11:59:24.021000+00:00,BTC-21NOV25-96000-P,P,96000,2025-11-21 08:00:00+00:00,6.83333,0.292665,0.476774,0.4774,0.4807,0.00329998,-0.684501,5240.11,111.887,-0.0349317,-0.000862484,0.10821,-0.000205982,130960,-0.0284028,-0.000187101
2025-11-14,2025-11-14 11:57:41.360000+00:00,BTC-21NOV25-95000-P,P,95000,2025-11-21 08:00:00+00:00,6.83333,0.292614,0.421716,0.4852,0.479,-0.00619999,-0.629109,5141.26,110.088,-0.0355024,0.0533838,-1.97526,0.00375397,226812,-0.0137507,0.0141056
2025-11-14,2025-11-14 12:05:21.223000+00:00,BTC-21NOV25-94000-P,P,94000,2025-11-21 08:00:00+00:00,6.83333,0.292842,0.372614,0.5008,0.4938,-0.00700001,-0.357122,4965.22,106.659,-0.0366439,0.16629,-3.74102,0.00709829,49339.6,0.0206661,0.0471865
2025-11-14,2025-11-14 12:10:45.631000+00:00,BTC-16NOV25-97000-C,C,97000,2025-11-16 08:00:00+00:00,1.83333,0.730249,0.382907,0.4602,0.3594,-0.1008,-0.718705,2597.39,432.618,-0.125509,0.212972,10.1117,-0.0343327,2591.58,0.194327,0.233712
2025-11-14,2025-11-14 11:44:56.943000+00:00,BTC-17NOV25-96000-P,P,96000,2025-11-17 08:00:00+00:00,2.83333,0.703288,0.475369,0.4736,0.415,-0.0586,-0.623891,3373.62,272.009,-0.0835765,0.00262216,-0.481454,0.00141163,20189,0.0528914,0.0951094
2025-11-14,2025-11-14 11:44:43.938000+00:00,BTC-17NOV25-96000-C,C,96000,2025-11-17 08:00:00+00:00,2.83333,0.703251,0.513963,0.4798,0.3953,-0.0845,-0.490407,3374.21,268.494,-0.0846706,-0.000530982,0.172228,-0.000512252,13430.5,0.0436135,0.0863221
2025-11-14,2025-11-14 11:44:25.748000+00:00,BTC-21NOV25-97000-P,P,97000,2025-11-21 08:00:00+00:00,6.83333,0.292221,0.557952,0.4818,0.4791,-0.0027,-0.277569,5177.31,110.865,-0.0352537,0.0641789,3.21389,-0.00611913,25663.4,0.0314064,0.0598835
2025-11-14,2025-11-14 11:32:55.854000+00:00,BTC-16NOV25-95000-P,P,95000,2025-11-16 08:00:00+00:00,1.83333,0.719891,0.354956,0.5126,0.2666,-0.246,-1.08558,2537.43,388.394,-0.1398,0.245939,-9.28628,0.0342302,28988.3,0.117031,0.169431
2025-11-14,2025-11-14 12:31:44.968000+00:00,BTC-18NOV25-94000-P,P,94000,2025-11-18 08:00:00+00:00,3.83333,0.524757,0.351518,0.5183,0.4547,-0.0636,-0.169475,3642.81,183.711,-0.0676044,0.240043,-6.15946,0.0158368,11216.6,-0.025691,0.00970112
2025-11-14,2025-11-14 12:33:32.913000+00:00,BTC-17NOV25-94000-P,P,94000,2025-11-17 08:00:00+00:00,2.83333,0.711735,0.354848,0.5284,0.4428,-0.0856,0.0538619,3134.68,243.799,-0.0932471,0.227697,-6.96741,0.0213178,19285.2,0.00765514,0.0480215
2025-11-14,2025-11-14 11:25:02.328000+00:00,BTC-17NOV25-98000-C,C,98000,2025-11-17 08:00:00+00:00,2.83333,0.699885,0.361481,0.4234,0.4399,0.0165,-1.51583,3188,304.26,-0.0747176,0.33101,10.548,-0.0259992,9610.6,-0.0306648,0.00991978
2025-11-14,2025-11-14 12:35:47.369000+00:00,BTC-16NOV25-94000-P,P,94000,2025-11-16 08:00:00+00:00,1.83333,0.737268,0.370969,0.5677,0.4138,-0.1539,0.417523,2550.44,350.697,-0.154827,0.165526,-7.13542,0.0296065,27985.7,0.00108141,0.0450367
2025-11-14,2025-11-14 12:43:21.337000+00:00,BTC-21NOV25-93000-P,P,93000,2025-11-21 08:00:00+00:00,6.83333,0.293978,0.388022,0.5338,0.5006,-0.0332,0.858862,4964.75,100.065,-0.0390585,0.11225,-2.88855,0.00591508,14859.4,-0.0121875,0.0158454
2025-11-21,2025-11-21 12:01:04.446000+00:00,BTC-28NOV25-82000-P,P,82000,2025-11-28 08:00:00+00:00,6.83333,0.292715,0.46827,0.6548,0.6327,-0.0221,3.09422,4475.82,81.574,-0.0479122,-0.00121285,0.111332,-0.000290248,160691,0.0129112,0.0399701
